Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C080,24,155854.58,765,Excellent,386900.62,2.66,60,Auto,2.4824462649734134,0,20aa81f8-04b5-4875-99e9-0a2646f2d13c,Female,1344.91,Deposit,2024-02-24,2024,2,P010,Retirement Plan,2024-12-02,2024,Monday,Purchased,8
C049,59,136632.64,635,Fair,736883.14,11.14,12,Business,5.393170621602568,0,35665419-2ad8-4669-96b9-f3167cb9711d,Female,868.98,Withdrawal,2024-11-05,2024,11,P035,Real Estate Investment,2024-09-22,2024,Sunday,Viewed,1
C053,19,114752.31,367,Poor,310217.49,13.73,24,Mortgage,2.703365971456261,0,57bc3b21-d949-476a-a6a2-1a494e22316c,Female,979.19,Deposit,2023-12-22,2023,12,P040,Gold Investment,2024-03-17,2024,Sunday,Viewed,1
C048,45,176735.34,418,Poor,955873.15,3.05,12,Business,5.408500359916698,0,1079d37d-46b5-430f-9f1e-875b0c19bf6d,Female,1821.47,Deposit,2024-05-14,2024,5,P06,Auto Loan,2024-06-05,2024,Wednesday,Purchased,4
C091,51,47972.43,360,Poor,252444.97,3.47,48,Education,5.262292737724564,1,875c70eb-ecea-4402-9609-025b894f23d2,Female,658.77,Deposit,2024-05-15,2024,5,P043,Money Market Account,2024-07-08,2024,Monday,Viewed,1
C088,25,78970.78,820,Excellent,534834.48,2.79,24,Personal,6.772561699403248,0,0061c38e-c990-4d7c-bfe8-3e25f9066522,Male,42.9,Deposit,2024-12-09,2024,12,P08,Student Loan,2024-04-29,2024,Monday,Viewed,6
C088,54,138253.61,552,Poor,554663.83,4.69,60,Personal,4.0119301767237765,1,bf71fd5a-6a8a-4557-8158-dd35dc6e31ff,Male,1065.04,Withdrawal,2024-01-24,2024,1,P030,Agricultural Loan,2024-09-08,2024,Sunday,Viewed,6
C045,69,108627.07,318,Poor,759473.36,6.38,60,Mortgage,6.991566282695464,1,02318af5-31cc-4c48-aaf5-281d3e190bda,Female,1208.03,Withdrawal,2024-05-24,2024,5,P04,Personal Loan,2024-01-21,2024,Sunday,Clicked,9
C044,67,115285.01,534,Poor,578188.85,1.26,36,Business,5.015299473886501,0,648abf97-f539-45ec-b7e0-c0e7713fd5e0,Male,1269.71,Deposit,2024-04-09,2024,4,P042,High-Yield Savings Account,2024-08-03,2024,Saturday,Purchased,4
C096,68,166663.65,626,Fair,586987.61,2.4,36,Education,3.521989408008285,0,43da0a8b-23d7-4a40-95ba-633e8cc673bc,Male,1524.54,Withdrawal,2024-04-05,2024,4,P024,Travel Loan,2024-11-18,2024,Monday,Purchased,4
C01,36,157793.14,509,Poor,964010.71,10.64,48,Business,6.109332192768329,0,c82cb7c3-1911-492d-a43e-f0e74728b544,Male,1948.69,Deposit,2024-05-08,2024,5,P015,Home Equity Line,2024-07-20,2024,Saturday,Purchased,5
C085,49,31184.5,658,Fair,332693.13,1.66,24,Auto,10.668541422822235,0,b2b032f9-1ef7-47a6-b1ea-5204add799f6,Female,945.93,Withdrawal,2024-02-06,2024,2,P016,Mortgage Refinance,2024-07-25,2024,Thursday,Clicked,6
C04,32,123803.6,814,Excellent,891145.92,11.62,60,Mortgage,7.198061445709172,0,03cb7093-9e10-4d70-b97f-f1079b9e3a43,Female,1840.07,Withdrawal,2024-06-06,2024,6,P026,Emergency Loan,2024-10-18,2024,Friday,Viewed,2
C062,22,100527.69,551,Poor,905776.66,12.16,36,Mortgage,9.010220567089526,0,9122f15e-e510-458e-a20c-30722fab73da,Male,1479.71,Deposit,2024-03-31,2024,3,P013,Bond,2024-10-08,2024,Tuesday,Viewed,7
C03,30,167582.18,524,Poor,766926.89,8.13,60,Auto,4.57642268408252,0,f6dfc139-2624-488f-a9af-0c802cef9b0f,Female,1677.43,Deposit,2023-12-26,2023,12,P036,International Investment,2024-08-28,2024,Wednesday,Viewed,2
C039,48,134098.77,780,Excellent,268741.34,12.94,12,Business,2.0040552198950077,0,29832405-df31-48b0-8b2b-65d6e81b53d5,Female,1863.89,Withdrawal,2024-10-31,2024,10,P03,Credit Card,2024-05-08,2024,Wednesday,Clicked,6
C041,18,28349.57,371,Poor,955387.15,5.75,48,Personal,33.700234253993976,1,1627c56c-bc8a-4eda-9a71-69ec18729b91,Male,575.86,Withdrawal,2024-10-04,2024,10,P07,Business Loan,2024-09-21,2024,Saturday,Purchased,8
C09,65,80362.35,648,Fair,793399.54,4.03,24,Mortgage,9.872776741844906,0,bfd8fce4-40c6-487c-90bc-7ccd35e24153,Male,1362.26,Deposit,2024-08-16,2024,8,P047,Healthcare Savings,2024-07-13,2024,Saturday,Clicked,9
C044,26,122525.98,369,Poor,154114.61,12.27,24,Personal,1.2578116902227592,0,ecdcd5e4-b1bf-4590-bc81-496d3720aec3,Male,1828.33,Withdrawal,2024-04-11,2024,4,P024,Travel Loan,2024-05-30,2024,Thursday,Clicked,4
C090,31,158933.85,739,Good,369410.03,12.25,60,Education,2.3243005187378274,1,681258dd-21dc-4a81-b187-de92b1bdb205,Male,748.51,Withdrawal,2024-10-29,2024,10,P04,Personal Loan,2024-12-03,2024,Tuesday,Viewed,1
C022,24,110713.49,578,Poor,346651.49,7.09,36,Auto,3.1310682194193316,0,adbd4b66-7134-4f4b-a9a7-9ac8aba34df4,Male,444.68,Withdrawal,2024-03-09,2024,3,P04,Personal Loan,2024-07-12,2024,Friday,Purchased,7
C099,68,41509.79,544,Poor,906727.1,1.3,60,Education,21.843692777053317,1,3b59cf48-838f-480e-ac51-2e2c7a3b6565,Male,856.35,Withdrawal,2024-07-31,2024,7,P050,Savings Account,2024-09-13,2024,Friday,Purchased,4
C061,38,186356.17,647,Fair,346842.23,12.99,24,Personal,1.8611792139750456,0,c3dabb7b-e9f5-456e-a5e4-cfdfa59f8369,Female,526.78,Deposit,2024-10-12,2024,10,P045,Pension Plan,2024-12-03,2024,Tuesday,Viewed,6
C016,28,41710.33,764,Excellent,376250.8,6.29,12,Mortgage,9.020566368091549,0,deea0aa9-1f50-48e6-83bb-fe9bc7911754,Male,1515.72,Deposit,2024-08-22,2024,8,P024,Travel Loan,2024-03-25,2024,Monday,Clicked,8
C074,38,189187.29,441,Poor,817272.18,13.7,48,Mortgage,4.3199106028740095,0,fa41aec8-fdf9-41d4-88b6-e57f0417b6f0,Female,625.62,Withdrawal,2024-07-07,2024,7,P042,High-Yield Savings Account,2023-12-15,2023,Friday,Viewed,8
C032,19,135330.64,469,Poor,532135.55,7.16,12,Mortgage,3.9321143386301873,0,f1590bda-e202-4c85-98f3-9440f17bbdcc,Female,1909.31,Deposit,2024-12-01,2024,12,P011,Insurance Policy,2024-12-01,2024,Sunday,Purchased,8
C015,25,54792.17,831,Excellent,400440.49,14.62,24,Personal,7.308352452549333,1,fe951c0d-901c-4087-b85e-e7caa8f52dfe,Male,1473.78,Withdrawal,2024-11-20,2024,11,P033,Wealth Management,2024-10-16,2024,Wednesday,Clicked,5
C042,44,171963.14,529,Poor,981797.75,13.08,60,Auto,5.709349980466744,0,1cdca1e2-07b2-4422-a497-fd26a043cf9e,Male,721.81,Deposit,2023-12-31,2023,12,P024,Travel Loan,2024-08-28,2024,Wednesday,Viewed,7
C031,55,38273.74,530,Poor,524497.4,6.69,48,Business,13.70384498614455,1,ab3c9d74-30fc-47a9-8682-c5adc24eb34f,Male,1204.73,Deposit,2024-10-06,2024,10,P014,Certificate of Deposit,2024-03-28,2024,Thursday,Viewed,4
C068,65,162999.43,429,Poor,143380.91,12.46,12,Education,0.8796405607062553,0,670d6a9c-38a0-45ad-92d0-1e83f325b240,Female,425.61,Withdrawal,2024-05-05,2024,5,P034,Stock Investment,2024-10-16,2024,Wednesday,Viewed,7
C014,44,102082.7,435,Poor,600219.07,9.97,36,Mortgage,5.879733490591452,0,b6eeab22-63f2-4c0b-9828-5e1644cd1744,Female,1040.72,Deposit,2023-12-14,2023,12,P017,Business Credit Line,2024-11-18,2024,Monday,Clicked,10
C03,48,180708.56,316,Poor,940550.02,1.18,12,Personal,5.2047895240823125,0,c4b8ba92-b210-4988-a5ed-6ead31faf693,Female,1355.57,Deposit,2024-11-05,2024,11,P023,Long-Term Loan,2024-07-12,2024,Friday,Viewed,2
C098,70,65060.07,584,Fair,410380.83,2.76,48,Auto,6.307721925291504,0,32f3c22f-4fe8-4bef-828b-6294e80038de,Female,1097.96,Deposit,2024-10-10,2024,10,P07,Business Loan,2024-08-04,2024,Sunday,Viewed,9
C09,70,176204.45,609,Fair,913639.86,4.88,60,Mortgage,5.185112294269525,0,3d17cc66-238a-458b-9242-6dd873ea5cd7,Male,1699.96,Withdrawal,2024-08-29,2024,8,P023,Long-Term Loan,2024-04-15,2024,Monday,Purchased,9
C039,59,161893.0,827,Excellent,411127.91,2.07,24,Mortgage,2.5395039316091492,0,d130042e-ea65-4f66-9d4a-5e5da28b163c,Male,330.87,Withdrawal,2024-09-16,2024,9,P032,Education Savings Plan,2024-01-10,2024,Wednesday,Viewed,6
C04,44,128792.77,782,Excellent,489691.13,5.49,60,Mortgage,3.8021631959620095,0,ba92874d-39ec-4512-90ab-908f7794f0fa,Female,496.46,Withdrawal,2024-06-15,2024,6,P021,Cash Credit,2023-12-18,2023,Monday,Viewed,2
C079,40,39945.89,404,Poor,468020.3,13.98,60,Mortgage,11.71635680166345,1,57fd5f15-9347-465d-9f51-ec95026567bd,Female,554.27,Withdrawal,2024-07-20,2024,7,P020,Gold Loan,2024-04-20,2024,Saturday,Purchased,4
C057,37,118511.29,314,Poor,640064.9,2.37,36,Business,5.400876996613572,0,4fdaea49-2c2c-45ac-b2cf-e5ff1c2d6a1b,Female,89.01,Withdrawal,2024-01-06,2024,1,P06,Auto Loan,2024-12-04,2024,Wednesday,Purchased,9
C083,67,56853.56,779,Excellent,834244.59,7.55,24,Personal,14.673568198719659,0,ad0c614f-1213-4870-9414-9dde4137560f,Male,951.27,Deposit,2024-07-16,2024,7,P046,Child Education Fund,2024-11-30,2024,Saturday,Clicked,9
C024,64,189482.42,443,Poor,101302.95,3.6,12,Business,0.534629808928976,0,a06aa405-f0d3-4973-acd1-2504a6139e2d,Male,1162.46,Deposit,2024-02-08,2024,2,P040,Gold Investment,2024-04-08,2024,Monday,Viewed,8
C024,48,106703.76,436,Poor,456801.18,1.75,60,Business,4.281022336982314,0,1505d5b6-fea3-4374-ad0a-a97a08b9ee73,Female,1874.39,Withdrawal,2024-03-02,2024,3,P032,Education Savings Plan,2024-04-15,2024,Monday,Clicked,8
C016,46,199795.17,531,Poor,188541.46,13.05,24,Mortgage,0.943673763484873,0,68a3bdd6-1816-4fe5-a71d-27c317f2d3f9,Female,127.62,Deposit,2024-04-05,2024,4,P02,Checking Account,2024-01-03,2024,Wednesday,Viewed,8
C032,18,105193.64,304,Poor,537223.45,12.27,60,Mortgage,5.106995536992541,0,1e70b700-dec0-4690-8ec0-fa4ada859a35,Female,1992.5,Withdrawal,2024-03-17,2024,3,P09,Investment Fund,2024-08-02,2024,Friday,Clicked,8
C090,47,50091.78,481,Poor,151084.98,1.07,24,Business,3.0161631309568158,1,aa343eb1-53bb-44df-abd5-996e8bee8b02,Female,1327.49,Deposit,2023-12-25,2023,12,P046,Child Education Fund,2024-09-02,2024,Monday,Clicked,1
C081,50,119567.54,775,Excellent,140345.87,4.25,36,Education,1.1737790206271703,0,b7e609d0-f314-4994-b168-f850a4385710,Female,933.02,Deposit,2024-08-25,2024,8,P032,Education Savings Plan,2024-04-15,2024,Monday,Viewed,9
C042,24,104138.16,599,Fair,406996.8,14.49,60,Education,3.908238824269605,0,668fa469-3d72-4311-ae54-ad995ff0795b,Male,83.32,Deposit,2024-08-31,2024,8,P036,International Investment,2024-09-17,2024,Tuesday,Clicked,7
C072,50,24681.01,744,Excellent,861369.6,8.92,48,Education,34.90009525542107,0,c5408cd4-f824-49ae-8b06-a572098d26db,Male,1476.02,Withdrawal,2024-09-04,2024,9,P018,Auto Refinance,2024-08-06,2024,Tuesday,Purchased,1
C095,55,186919.34,514,Poor,965783.64,14.86,60,Personal,5.1668470475018795,0,6d945009-c88b-43d5-8a7d-55639e21da00,Female,358.66,Deposit,2024-09-07,2024,9,P015,Home Equity Line,2024-10-12,2024,Saturday,Viewed,7
C090,58,76618.05,485,Poor,975472.35,8.38,24,Personal,12.731625902773562,0,599f7a6a-abb9-4ae4-b058-11bf92454c69,Female,124.19,Withdrawal,2024-08-21,2024,8,P016,Mortgage Refinance,2023-12-25,2023,Monday,Purchased,1
C06,52,44186.05,850,Excellent,473568.1,13.14,48,Auto,10.7175929959795,0,3a66af30-9e1b-487f-915a-e59dca0bc1c2,Male,174.05,Deposit,2024-10-29,2024,10,P031,Technology Loan,2024-04-12,2024,Friday,Clicked,6
C045,57,106386.76,627,Fair,723762.76,14.65,60,Education,6.803128133613619,0,f66439ae-362f-4f7f-bdc4-329bce789845,Female,84.4,Withdrawal,2024-03-05,2024,3,P023,Long-Term Loan,2024-01-26,2024,Friday,Viewed,9
C059,27,75470.85,455,Poor,909386.53,7.71,12,Auto,12.049506928834113,0,598be13d-3f85-46fb-ab7f-276cb6894023,Male,1178.61,Deposit,2024-03-07,2024,3,P035,Real Estate Investment,2024-05-01,2024,Wednesday,Purchased,7
C061,66,171811.07,605,Fair,443829.72,10.33,24,Mortgage,2.5832428608936544,0,43c4a21a-b3c7-463d-b0d6-5f51566880a2,Female,681.33,Deposit,2024-10-13,2024,10,P035,Real Estate Investment,2024-09-27,2024,Friday,Viewed,6
C014,53,185289.98,585,Fair,978505.84,9.39,60,Auto,5.280943092551469,0,284b62eb-f559-4724-9a67-4b0d82b94afd,Female,973.62,Deposit,2024-11-03,2024,11,P038,Recurring Deposit,2024-07-23,2024,Tuesday,Viewed,10
C074,40,66818.12,371,Poor,527085.36,7.91,12,Education,7.888359624604823,1,ef06b542-1409-4dc2-a8a1-b26724d74d85,Male,1122.34,Withdrawal,2024-04-06,2024,4,P09,Investment Fund,2024-10-04,2024,Friday,Purchased,8
C040,27,128366.95,380,Poor,643070.8,1.57,48,Education,5.009629036134301,0,b675a880-1232-4f3b-9b06-14f3f1a764ab,Male,1835.49,Deposit,2024-11-29,2024,11,P046,Child Education Fund,2024-10-09,2024,Wednesday,Purchased,4
C032,33,79517.64,740,Excellent,329200.97,1.01,24,Mortgage,4.139974098828889,0,b255957d-1c5e-49f1-ae53-8e3277c2830f,Female,502.4,Withdrawal,2024-09-12,2024,9,P045,Pension Plan,2024-01-18,2024,Thursday,Clicked,8
C021,42,177211.84,325,Poor,671501.19,10.9,48,Mortgage,3.789256914210698,0,45b8cce2-b922-42ed-a354-f681e1d5945d,Female,1842.36,Deposit,2024-08-01,2024,8,P025,Medical Loan,2024-08-25,2024,Sunday,Clicked,4
C096,30,144593.35,385,Poor,327898.11,9.9,48,Education,2.267726074539389,0,4705dd44-4015-4542-9712-36833a2a721b,Female,79.39,Deposit,2024-07-13,2024,7,P036,International Investment,2024-11-07,2024,Thursday,Purchased,4
C06,45,184095.86,666,Fair,304797.42,3.8,24,Mortgage,1.6556451622540562,0,169d1b5e-7935-4aa5-9c99-9d0f30cf4e56,Female,141.82,Deposit,2024-07-27,2024,7,P014,Certificate of Deposit,2024-11-09,2024,Saturday,Viewed,6
C057,20,118403.76,845,Excellent,335124.76,1.8,48,Personal,2.830355725189808,0,a8705f2d-0c0c-4c07-b2f5-a9acf54cc7f0,Female,1793.27,Deposit,2024-05-05,2024,5,P029,Small Business Loan,2024-01-29,2024,Monday,Clicked,9
C084,63,115060.36,643,Fair,533497.04,2.75,60,Education,4.636671048135083,0,71b7aac9-566b-45a2-b240-a7d1cddceebf,Male,1547.93,Deposit,2024-06-24,2024,6,P017,Business Credit Line,2024-05-15,2024,Wednesday,Clicked,9
C028,29,107526.2,616,Fair,724796.98,7.45,36,Auto,6.740654649750479,0,84a28c9e-1e0b-46fd-a65e-74fdcd460ae8,Male,1903.9,Deposit,2024-11-02,2024,11,P031,Technology Loan,2024-04-26,2024,Friday,Purchased,10
C017,35,195276.93,350,Poor,314700.56,14.8,48,Auto,1.61156036199463,0,90cb6809-44f7-47d1-9d82-12da5b9c83c1,Male,1738.24,Deposit,2024-06-22,2024,6,P019,Home Improvement Loan,2024-07-01,2024,Monday,Clicked,1
C098,40,138465.16,502,Poor,166525.02,1.46,24,Business,1.2026492440408836,0,a5bb29be-1789-455e-b421-f97a28a6e7d1,Male,957.9,Withdrawal,2024-02-05,2024,2,P016,Mortgage Refinance,2024-08-06,2024,Tuesday,Clicked,9
C081,47,117302.86,693,Good,902894.24,1.38,36,Auto,7.697120428265773,0,0d115152-c993-4fbe-9f6e-be4b6e534ccd,Male,421.09,Deposit,2024-02-07,2024,2,P027,Holiday Loan,2024-09-25,2024,Wednesday,Clicked,9
C05,70,77406.15,709,Good,681881.18,13.79,12,Education,8.809134416322218,0,484bc6e6-bbf1-4b1e-beec-1a8eba41296c,Male,1503.27,Deposit,2024-03-19,2024,3,P021,Cash Credit,2024-11-04,2024,Monday,Purchased,8
C073,25,143409.08,705,Good,920277.99,8.72,24,Auto,6.417152874838888,1,9f920caa-a79c-408b-840a-ca843c0a3213,Female,1730.57,Withdrawal,2024-05-13,2024,5,P043,Money Market Account,2024-06-19,2024,Wednesday,Clicked,9
C064,33,107234.09,850,Excellent,515350.53,10.59,36,Mortgage,4.805846070032394,0,4d3df82f-c5e3-4055-9b4a-983774e2aaba,Male,1106.75,Withdrawal,2024-01-20,2024,1,P034,Stock Investment,2024-07-02,2024,Tuesday,Purchased,9
C059,68,88956.22,592,Fair,326931.88,9.59,12,Education,3.675199778048123,0,d2bbde62-6f69-4506-8055-ea829d593e39,Male,1754.19,Withdrawal,2024-10-08,2024,10,P09,Investment Fund,2024-10-29,2024,Tuesday,Clicked,7
C07,59,181571.44,849,Excellent,496541.24,10.85,36,Mortgage,2.7346880104051605,0,8ebb5bf1-56a0-4cfa-9f42-d703a581be9e,Male,1930.68,Deposit,2024-09-28,2024,9,P06,Auto Loan,2024-11-25,2024,Monday,Purchased,10
C057,31,182499.13,515,Poor,756988.08,7.69,60,Personal,4.147899663960041,0,3fc7df29-9945-46ac-8433-7ebedd208bd3,Female,1410.38,Deposit,2024-08-06,2024,8,P03,Credit Card,2024-06-23,2024,Sunday,Viewed,9
C055,38,171724.34,745,Excellent,399288.41,10.78,12,Personal,2.3251707358432707,0,032d06f0-6a77-42a6-bbb2-0660cfe90018,Male,392.89,Withdrawal,2024-11-06,2024,11,P029,Small Business Loan,2024-07-04,2024,Thursday,Viewed,3
C05,68,145648.78,793,Excellent,869539.2,14.97,24,Education,5.97010973933321,0,6301546f-26ff-47a0-be8e-fcb1df725aee,Female,1380.29,Deposit,2024-01-19,2024,1,P028,Debt Consolidation Loan,2024-04-09,2024,Tuesday,Clicked,8
C073,45,59408.7,607,Fair,957535.55,4.96,36,Mortgage,16.117766421416395,0,3e6dabda-2ef7-47af-9b50-06d514ed6e9f,Male,1830.62,Deposit,2024-06-15,2024,6,P043,Money Market Account,2024-08-04,2024,Sunday,Viewed,9
C045,27,89480.62,341,Poor,192521.75,4.1,36,Auto,2.1515468936178586,0,7a534050-2ae3-4fc8-a3b5-cc59fae704c9,Male,1813.7,Withdrawal,2024-04-13,2024,4,P03,Credit Card,2024-03-25,2024,Monday,Viewed,9
C065,66,161652.61,595,Fair,526025.64,3.86,36,Mortgage,3.254049779957157,0,b7a764d5-5e4a-4394-86e2-142714248b2f,Female,1729.5,Withdrawal,2024-11-16,2024,11,P044,Insurance Savings,2024-08-11,2024,Sunday,Viewed,10
C064,19,117302.06,466,Poor,527474.73,8.72,24,Auto,4.4967217967016095,0,68442da2-87df-413c-899a-131af1532b58,Male,1567.97,Withdrawal,2024-08-22,2024,8,P030,Agricultural Loan,2024-03-19,2024,Tuesday,Clicked,9
C079,26,128990.05,349,Poor,661761.3,4.88,48,Business,5.130328269506059,0,d386d3f9-2ef9-47e6-8e8c-3fc1705a25d9,Female,145.72,Deposit,2024-04-18,2024,4,P043,Money Market Account,2024-06-30,2024,Sunday,Viewed,4
C089,56,101648.09,347,Poor,954031.5,13.54,12,Mortgage,9.38563134831161,1,a5b99595-ca44-4691-943f-7d7e9b511a80,Male,1770.08,Withdrawal,2024-09-05,2024,9,P026,Emergency Loan,2024-02-24,2024,Saturday,Purchased,2
C08,51,59237.43,792,Excellent,525897.92,7.21,60,Personal,8.877797703242697,1,c8ef2947-63d7-420c-84e9-c84a773ca02d,Male,1253.67,Deposit,2024-09-09,2024,9,P06,Auto Loan,2024-03-28,2024,Thursday,Purchased,3
C021,46,132212.29,378,Poor,994357.06,8.78,60,Business,7.520912465853212,0,1aa12f22-5f22-4111-9788-166fd3156ee5,Female,1451.62,Withdrawal,2024-11-07,2024,11,P049,Auto Insurance,2024-05-12,2024,Sunday,Purchased,4
C059,67,149700.4,737,Good,350087.72,14.36,60,Mortgage,2.3385890752462917,1,691cc63e-e909-49cd-b6ec-de4e9f237871,Female,443.59,Withdrawal,2024-11-02,2024,11,P037,Fixed Deposit,2024-04-23,2024,Tuesday,Clicked,7
C073,42,197059.38,799,Excellent,129997.95,3.77,60,Personal,0.6596892266686315,0,05a78f50-123a-4fbb-95f1-807ec6a7e60d,Female,1349.16,Deposit,2024-02-15,2024,2,P09,Investment Fund,2024-10-16,2024,Wednesday,Purchased,9
C034,62,172810.84,688,Good,695258.8,3.9,60,Mortgage,4.023236042368639,0,51ae7018-a892-47a1-964f-9adf9f18afa0,Male,1451.82,Withdrawal,2024-04-11,2024,4,P029,Small Business Loan,2024-08-18,2024,Sunday,Viewed,4
C064,45,95671.67,736,Good,177902.12,10.85,36,Personal,1.859506790254628,0,c3dbf780-e58a-4679-804f-ebd4f36a04fc,Male,1865.33,Deposit,2024-01-06,2024,1,P01,Savings Account,2024-07-21,2024,Sunday,Viewed,9
C091,40,71376.57,318,Poor,281838.57,13.5,60,Business,3.9486146504378112,1,db2ea96d-8f13-482b-a55b-69fadd05204a,Female,1213.05,Withdrawal,2024-06-08,2024,6,P021,Cash Credit,2024-10-22,2024,Tuesday,Purchased,1
C058,34,110113.24,554,Poor,285596.96,9.56,12,Auto,2.5936659388099015,0,4fd1f12a-8319-4709-8241-664780cf9be7,Female,163.15,Withdrawal,2024-04-14,2024,4,P03,Credit Card,2024-03-08,2024,Friday,Clicked,3
C07,67,31680.55,479,Poor,499431.19,8.36,36,Mortgage,15.764599730749625,1,e57823cd-4726-42f6-906b-f99a52c8a3db,Male,1521.2,Deposit,2024-07-26,2024,7,P011,Insurance Policy,2024-07-24,2024,Wednesday,Viewed,10
C071,27,54460.4,466,Poor,924406.55,1.51,24,Auto,16.97392141813134,1,54583309-0c37-4263-beb3-a64ad9604e8a,Male,1269.82,Deposit,2024-09-14,2024,9,P01,Savings Account,2024-08-05,2024,Monday,Clicked,4
C024,64,49148.69,806,Excellent,205221.02,7.93,48,Business,4.175513528437889,0,b96f8e2c-e1cb-4aeb-a326-d4b7df9d1640,Female,10.59,Deposit,2024-06-28,2024,6,P048,Property Investment,2024-06-21,2024,Friday,Purchased,8
C057,40,40970.44,322,Poor,679874.77,3.5,24,Personal,16.594275531334297,1,77a19e0a-cd82-4b9d-84cc-e6661556a1be,Female,1564.23,Deposit,2024-11-01,2024,11,P06,Auto Loan,2024-04-30,2024,Tuesday,Viewed,9
C061,29,75156.39,586,Fair,363150.27,8.67,12,Business,4.831928063601778,0,25396a04-e2f2-4fb0-afb5-b3653c554d57,Female,270.71,Withdrawal,2024-04-20,2024,4,P025,Medical Loan,2024-08-31,2024,Saturday,Clicked,6
C054,24,104676.33,818,Excellent,125427.51,9.25,24,Education,1.1982413789249202,0,f3d819a7-5166-4601-a3bb-defa17e2c481,Female,379.56,Withdrawal,2024-11-05,2024,11,P010,Retirement Plan,2024-09-17,2024,Tuesday,Clicked,4
C031,43,159032.81,802,Excellent,793103.61,10.19,24,Personal,4.987043931374916,0,d3885cba-df81-42b2-beeb-d785cb60028e,Female,1816.52,Deposit,2024-07-12,2024,7,P06,Auto Loan,2024-09-03,2024,Tuesday,Viewed,4
C085,37,56671.14,521,Poor,749241.81,3.21,36,Mortgage,13.220870623036701,0,a18cca15-67ea-4f4b-af09-887f63b5b17c,Female,679.14,Withdrawal,2024-03-29,2024,3,P022,Short-Term Loan,2024-03-31,2024,Sunday,Viewed,6
C031,61,152294.51,307,Poor,604741.62,5.71,60,Auto,3.9708694686367876,0,1fa70827-dc4d-41f0-8d74-930fa5666e87,Female,873.01,Withdrawal,2024-03-13,2024,3,P014,Certificate of Deposit,2024-05-10,2024,Friday,Purchased,4
C041,48,194170.75,739,Good,562079.58,6.75,48,Mortgage,2.894769577807162,0,709ae950-aa85-44cb-bff6-d60d4936b02e,Male,1532.67,Deposit,2024-04-28,2024,4,P022,Short-Term Loan,2024-10-23,2024,Wednesday,Clicked,8
C043,49,68939.55,813,Excellent,607367.07,12.34,12,Mortgage,8.810139752870448,1,ae214276-0912-41e7-8aa7-0af3d13f6427,Male,491.13,Withdrawal,2024-06-06,2024,6,P03,Credit Card,2024-02-26,2024,Monday,Purchased,10
C036,51,153115.08,522,Poor,583449.1,14.62,24,Personal,3.8105266966519564,0,031453bd-8f42-4d21-a10f-89cbdbeb1634,Male,1513.66,Deposit,2024-08-31,2024,8,P047,Healthcare Savings,2024-03-06,2024,Wednesday,Viewed,2
C019,57,153519.84,352,Poor,389425.34,4.31,36,Auto,2.53664503558628,0,3e0c5922-3b28-49b4-9888-143eded71c66,Female,1281.74,Deposit,2024-04-17,2024,4,P037,Fixed Deposit,2024-08-04,2024,Sunday,Clicked,3
C025,67,38874.28,470,Poor,310971.35,6.69,36,Education,7.999411178805112,1,19e2c740-fe62-4202-92c5-b1a04295928a,Male,1822.52,Withdrawal,2024-12-10,2024,12,P033,Wealth Management,2024-04-21,2024,Sunday,Purchased,6
C073,19,155827.48,711,Good,114944.2,6.23,24,Education,0.7376375463429171,0,de8cf942-1eeb-4981-a7fe-c80097f8a15d,Male,1017.09,Deposit,2024-08-04,2024,8,P014,Certificate of Deposit,2024-02-17,2024,Saturday,Purchased,9
C049,59,76381.14,745,Excellent,132940.3,11.36,60,Personal,1.7404859367116017,0,da6b5464-a8a3-4e7f-b5dd-14413fd42699,Female,313.81,Deposit,2024-07-29,2024,7,P021,Cash Credit,2024-07-02,2024,Tuesday,Clicked,1
C068,42,115210.25,443,Poor,451850.06,10.82,48,Personal,3.9219605894440814,0,42b053cb-019d-47bf-82f2-a445097ee290,Female,585.07,Withdrawal,2023-12-26,2023,12,P010,Retirement Plan,2024-05-05,2024,Sunday,Viewed,7
C025,61,84337.17,321,Poor,258908.74,5.76,12,Business,3.0699244473107172,0,8e9b06c6-76f9-46ab-8259-41083cb33eb0,Male,1695.38,Deposit,2024-07-03,2024,7,P034,Stock Investment,2024-04-04,2024,Thursday,Purchased,6
C058,50,83208.96,566,Poor,786920.75,11.68,60,Personal,9.457163627570877,0,62b5e094-92e9-4899-ae78-79e5a1fe1bb0,Male,1276.9,Deposit,2024-04-17,2024,4,P08,Student Loan,2024-09-29,2024,Sunday,Purchased,3
C049,26,153986.1,731,Good,640227.78,5.81,48,Mortgage,4.157698519541699,0,6c4f437b-4496-4ac5-becb-e53d9bac5708,Male,920.65,Deposit,2024-07-12,2024,7,P049,Auto Insurance,2024-05-23,2024,Thursday,Viewed,1
